player_name,player_id,season,poss,MP,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Ed Davis,davised01,2021,619,293,-2.431560787928489,-3.902365277980123,-6.333926065908612,-5.176535889149326,5.070985607896411,-.1055502812529152,-3.148769794629993,-2.157902068865023,-5.306671863495016,-.3791007109111406,-.3791007109111406,0,-3.964653126859646,.3690810289058701,-3.595572097953775,-.8166321148307097
Terence Davis,daviste02,2021,1698,797,-1.242051791503092,-2.912622891817318,-4.15467468332041,-3.501600781176732,-.8042145973636156,-4.305815378540348,-1.795116624486593,-2.614499669463187,-4.409616293949781,-.6784579802993007,-.6784579802993007,0,-1.407189829891146,-3.090782298495131,-4.497972128386276,.5397482588448785
Dewayne Dedmon,dedmode01,2021,212,107,2.926868149069572,-3.031111146414383,-.1042429973448118,12.24305056601173,2.456583676009505,14.69963424202124,5.082589247466336,-2.099543128966814,2.983046118499522,.31165407380464,.31165407380464,0,3.347590084805943,-2.077151700292647,1.270438384513297,-.4259524253411769
Matthew Dellavedova,dellama01,2021,467,224,-2.144762456371545,-5.140986830461089,-7.285749286832633,1.673568456455516,-2.214510588802529,-.5409421323470123,-1.457962855140318,-4.837904759576512,-6.295867614716829,-.3993912314044478,-.3993912314044478,0,-2.216075603969099,-4.156184560917237,-6.372260164886336,-1.456296625388243
DeMar DeRozan,derozde01,2021,3701,1774,3.863012334323775,-.8973986082608845,2.96561372606289,2.646110137790821,-5.221099421548849,-2.574989283758028,3.871897644596705,-1.873625233567396,1.998272411029309,4.277889708765091,4.277889708765091,0,1.869979409030175,-2.279648039608108,-.4096686305779329,-.4637225190404306
Mamadi Diakite,diakima01,2021,228,102,-.8710518295734109,2.018933367251866,1.147881537678455,.8992964259925783,11.76481389307906,12.66411031907164,-.5850858426608783,4.146459573145315,3.561373730484437,.3297450887749045,.3297450887749045,0,1.847481564657027,1.532122016817603,3.379603581474631,.3990466804604043
Hamidou Diallo,diallha01,2021,2247,1066,-1.216025915119405,.339123693248285,-.8769022218711197,-1.272985342704988,.8775916084780639,-.3953937342269238,-1.205159796766603,.4820423836658378,-.7231174131007658,1.080772288604199,1.080772288604199,0,-2.276407707206118,.1445047755031841,-2.131902931702933,.1507503396349665
Gorgui Dieng,dienggo01,2021,925,436,.8219743695070668,-1.147048305349244,-.325073935842177,-1.995119095317148,-.592460988610584,-2.587580083927733,.2868796148247417,-1.122899527967152,-.8360199131424102,.4265978491078669,.4265978491078669,0,.2841645092745309,-.5317813921661538,-.247616882891623,-.0419053458301193
Spencer Dinwiddie,dinwisp01,2021,140,64,-2.245635655022272,3.073601981530198,.8279663265079251,.1746599282400576,14.85398347707165,15.02864340531171,-1.954155211035808,5.732536075926453,3.778380864890645,.2155890181316799,.2155890181316799,0,-.837656445870903,2.924972188539564,2.087315742668661,1.145291859637925
Donte DiVincenzo,divindo01,2021,3417,1566,-.1432753023759405,.8253854840506019,.6821101816746613,4.043936267533258,.3305299936716324,4.374466261204891,.68124035062892,.7321303388750284,1.413370689503949,3.359953644941544,3.359953644941544,0,1.494311718760881,1.200448141012824,2.694759859773705,1.017349936807908
Luka Doncic,doncilu01,2021,4058,1964,6.711544201895156,-1.509933553181695,5.201610648713461,5.761303785602983,-1.980166775257309,3.781137010345674,6.850696697053088,-1.706942358622577,5.143754338430512,8.001087271151825,8.001087271151825,0,7.731851053182702,-1.708176725045953,6.02367432813675,1.164739228886519
Luguentz Dort,dortlu01,2021,2945,1401,-1.89559339036222,3.323205422802215,1.427612032439995,1.161659675575098,1.527041112111045,2.688700787686143,-1.260048802271201,3.172859317819521,1.91281051554832,3.334357425413917,3.334357425413917,0,-1.452039786966342,3.104997564439719,1.652957777473378,.0431847983876764
Damyean Dotson,dotsoda01,2021,1449,700,-1.405804916634036,-1.984402754946258,-3.390207671580293,-5.66506726269446,2.338084391321424,-3.326982871373036,-2.308358279140328,-1.173349620589418,-3.481707899729745,-.259700923301194,-.259700923301194,0,-2.424095623101908,-2.729760678700701,-5.153856301802609,-.6261201081951728
Devon Dotson,dotsode01,2021,48,22,-1.702596651878376,8.82303594757526,7.120439295696883,-12.80622328973578,18.78516418174375,5.978940892007965,-4.036208310010675,11.51783839788419,7.481630087873516,.1130261629143139,.1130261629143139,0,-3.043154210957706,6.961791729809192,3.918637518851485,-1.597396923299717
Sekou Doumbouya,doumbse01,2021,1343,644,-4.962700033394248,-2.222991317902555,-7.185691351296804,-.789970899517201,-3.335097629774156,-4.125068529291356,-4.36750888386213,-2.585970296361867,-6.953479180223997,-1.376144717394382,-1.376144717394382,0,-4.487568607126485,-2.363264038670941,-6.850832645797426,-.3644399594340931
PJ Dozier,doziepj01,2021,2083,1005,-1.19900839439513,.5595369485178757,-.6394714458772545,-2.640882287027025,7.955435731958132,5.314553444931107,-1.63090422463499,2.130015342875729,.4991111182407392,1.659570538111605,1.659570538111605,0,-1.078487737833315,1.315600983449185,.2371132456158698,-.3885752222846247
Goran Dragic,dragigo01,2021,2289,1114,-.4966247076440472,-1.350652466747293,-1.84727717439134,-1.537841957438859,2.433796188151982,.8959542307131223,-.699413043445666,-.6595886702267497,-1.359001713672416,.7929575341094853,.7929575341094853,0,-.825878838821352,-1.016253418505857,-1.842132257327209,.3020113188465311
Andre Drummond,drumman01,2021,2039,999,-2.600361915640999,4.061464005449493,1.461102089808495,1.417261341649638,-1.009317030227047,.407944311422591,-1.800755897903121,3.233280551942525,1.432524654039404,2.153285252156165,2.153285252156165,0,-.8431203379099189,3.824643643480311,2.981523305570393,.9469481696373687
Jared Dudley,dudleja01,2021,159,76,-.8289023804375223,1.532344138161618,.703441757724096,-2.740094588640145,1.263856370168435,-1.47623821847171,-1.277634581796742,1.473483293472817,.1958487116760752,.1133227374544803,.1133227374544803,0,-1.803616550853363,.4195780374601417,-1.384038513393221,-.7979507395751979
Kris Dunn,dunnkr01,2021,56,28,-16.38655122555781,-10.08528723315521,-26.47183845871302,-23.3445201370109,-.3123847808815017,-23.6569049178924,-18.81728871237449,-8.585857915263997,-27.40314662763849,-.3532998009358072,-.3532998009358072,0,-13.56204132231215,-6.807899115667419,-20.36994043797957,.3194607113706504
Kevin Durant,duranke01,2021,1821,845,5.777037496658538,-.2022494058119713,5.574788090846567,4.669506867215168,2.108967204213453,6.77847407142862,5.775531226462536,.2887121141031995,6.064243340565735,3.867985414315703,3.867985414315703,0,6.261197551942631,-1.034029387910058,5.227168164032573,1.805923238241497
Anthony Edwards,edwaran01,2021,4255,1987,-2.21430073955613,-1.427860488443344,-3.642161227999474,1.81902899145397,-3.820762079259509,-2.001733087805539,-1.415481413230124,-1.988725831411554,-3.404207244641679,-.6672292617585718,-.6672292617585718,0,-.5663299041048996,-1.689420113968396,-2.255750018073296,.6110127581133045
Carsen Edwards,edwarca01,2021,449,212,-.2486627870478306,-4.046185462425626,-4.294848249473457,-2.735485911300008,-2.94467871152224,-5.680164622822248,-.8178982581736296,-4.087735758004065,-4.905634016177694,-.2330662444524485,-.2330662444524485,0,-.8594021693507859,-3.818243847256471,-4.677646016607256,-.0399537957756407
CJ Elleby,ellebcj01,2021,358,164,-1.446653369267529,.6312644174195829,-.8153889518479457,-5.364114621805247,5.775141016863087,.4110263950578394,-2.412118622379792,1.791218294195689,-.6209003281841032,.1800499243857218,.1800499243857218,0,-.6243242172029535,-.7763878676591424,-1.400712084862096,1.077611000338883
Henry Ellenson,ellenhe01,2021,83,38,-1.8060489694727,.4509867963084007,-1.355062173164299,-7.847588937989651,8.904213507838818,1.056624569849168,-3.142247753212381,2.292875373384468,-.8493723798279129,.0368201199455747,.0368201199455747,0,-3.792331008527084,1.632391518125247,-2.159939490401837,-.078024338736513
Wayne Ellington,ellinwa01,2021,1989,962,1.277439589015484,-1.827963354395473,-.5505237653799888,2.367975537264252,-3.15175558101119,-.7837800437469382,1.612358428131404,-2.211018236806437,-.5986598086750332,1.055322405758803,1.055322405758803,0,1.414106946116575,-2.571421972983682,-1.157315026867107,-.0556305620150073
Joel Embiid,embiijo01,2021,2879,1364,3.880802891306839,4.518040779872311,8.398843671179151,4.454694731279123,1.945483357167724,6.400178088446848,4.20448354207458,4.167529685931886,8.372013228006466,7.814107227409891,7.814107227409891,0,4.06613144351707,4.157146582114244,8.223278025631313,.9669296869997069
James Ennis III,ennisja01,2021,2015,970,-.6716680935042283,.0286501206000074,-.6430179729042209,2.377923454009822,1.175446926764052,3.553370380773874,-.0147114485659361,.2957766876229136,.2810652390569775,1.497290903530533,1.497290903530533,0,-1.569507833109242,.0970511157959513,-1.47245671731329,-.1860332312551124
Drew Eubanks,eubandr01,2021,1269,596,-2.075303656961074,2.343468294070611,.2681646371095372,-4.60925725377125,1.129505205865196,-3.479752047906053,-2.716360882410931,2.243518056233374,-.4728428261775565,.6924121640223978,.6924121640223978,0,-2.90536406330119,.6239109330501696,-2.28145313025102,-.0034932824630124
Dante Exum,exumda01,2021,248,116,-4.255761043487797,4.752490719327402,.4967296758396049,-4.30407349360894,8.423489743897967,4.119416250289027,-4.502592822947649,5.819426072042212,1.316833249094564,.2414095152951996,.2414095152951996,0,-3.806174796653904,4.441787447693317,.6356126510394131,.3024507325346366
Tacko Fall,fallta01,2021,217,100,-.5716391511694495,5.841726055041565,5.270086903872115,9.058726090286738,2.768500218047827,11.82722630833456,1.346004633529102,5.512860313320171,6.858864946849272,.4873970402992339,.4873970402992339,0,.7857953191374706,3.039107068745764,3.824902387883235,-.58613897188566
Derrick Favors,favorde01,2021,1889,892,-.8429739226157495,1.437256818182683,.5942828955669335,-.490415572061657,-2.787475175863382,-3.277890747925039,-.8890737883120324,.5667147475792038,-.3223590407328286,1.106172024492752,1.106172024492752,0,-1.094510530585101,2.510241068026936,1.415730537441836,.1239139761890417
Cristiano Felicio,feliccr01,2021,124,59,-.0252009926710704,8.106626103392117,8.081425110721046,-12.81479931232547,12.56650093382369,-.2482983785017847,-2.647998703487736,9.560635612797356,6.91263690930962,.2913516804604737,.2913516804604737,0,-2.144283293604522,6.041865206980568,3.897581913376047,.1696424097873388
Terrance Ferguson,fergute01,2021,106,49,-10.10724959351466,-7.15905422861326,-17.26630382212792,-9.512222232862497,.2691700734606865,-9.24305215940181,-10.64199857550644,-6.097630588661325,-16.73962916416777,-.3556039781277872,-.3556039781277872,0,-7.859700864561515,-6.929092793752959,-14.78879365831448,1.692740739482533
Bruno Fernando,fernabr01,2021,413,191,-8.625119616271244,-3.235817114060604,-11.86093673033185,-9.976847408583325,1.121308511992412,-8.855538896590913,-9.487413672124315,-2.525849005615871,-12.01326267774019,-.9052356939478221,-.9052356939478221,0,-7.947737908340256,-5.093951444122826,-13.04168935246308,.2848068172473749
Yogi Ferrell,ferreyo01,2021,142,69,3.467063482541866,4.671106630159141,8.138170112701008,2.159675953663483,3.430501841488869,5.590177795152352,3.485467382121975,4.731530268128359,8.216997650250333,.3847394452024221,.3847394452024221,0,4.524226199884203,3.548366494334361,8.072592694218564,-1.492192449954208
Dorian Finney-Smith,finnedo01,2021,3299,1613,-.2916302143961109,1.46589242520908,1.174262210812969,3.444862381210532,-.2574234754800257,3.187438905730506,.456600178977541,1.193455002022739,1.650055181000281,3.599284647086763,3.599284647086763,0,.7657388179705611,1.661906449186851,2.427645267157413,-.606258690097715
Malik Fitts,fittsma01,2021,22,11,-.815650568766954,-14.7283241196962,-15.54397468846316,-18.62287074922989,2.358331512229094,-16.26453923700079,-4.691136942312768,-12.16567941524789,-16.85681635756065,-.0781131326051506,-.0781131326051506,0,-5.019502801609312,-10.40538519853876,-15.42488800014807,-1.347593441000889
Malachi Flynn,flynnma01,2021,1336,631,-.038817617066239,-.3069429816566228,-.3457605987228618,-3.577742877489997,1.770043678459185,-1.807699199030812,-.8003007414019193,.1092890783126321,-.6910116630892873,.6597097618825188,.6597097618825188,0,-.8716779384257003,-.036434890615348,-.9081128290410482,-.4800697379935197
Bryn Forbes,forbebr01,2021,2472,1144,.5409378985992017,-3.721776201365111,-3.180838302765908,-.2136009066126006,-1.940552175658007,-2.154153082270607,.3602564653318037,-3.635198825393472,-3.274942360061669,-.30505706977032,-.30505706977032,0,.7332489639594684,-3.786138463030626,-3.052889499071158,-.4398690373349051
Trent Forrest,forretr01,2021,276,130,-1.574880111672192,-5.484319912838583,-7.059200024510774,-1.434285007010032,-1.581698518948126,-3.015983525958158,-1.758852446687284,-5.12593995785149,-6.884792404538775,-.271403918730606,-.271403918730606,0,-2.374573898679222,-5.557488122749859,-7.932062021429081,-1.045244172113368
Evan Fournier,fournev01,2021,2142,1010,.2376856632052418,-.9512843527434024,-.7135986895381606,2.443255387362548,-.9800806761272697,1.463174711235278,.8017632197471768,-.9970559661660575,-.1952927464188805,1.342053741645645,1.342053741645645,0,.5509120936776942,-.5580702296715698,-.0071581359938754,.9282917831288632
De'Aaron Fox,foxde01,2021,4321,2036,3.818727113098421,-2.339423197896421,1.479303915202,.4724013847721039,-2.06757925431906,-1.595177869546956,3.245283923491581,-2.346871008346779,.8984129151448017,3.820369419826927,3.820369419826927,0,3.250363897746615,-1.6974927998514,1.552871097895215,.8126770003548539
Robert Franks,frankro01,2021,213,101,1.652388459778223,-3.703075743606476,-2.050687283828253,1.369203042190864,-3.266257371243797,-1.897054329052933,1.788613192350828,-3.795644400762828,-2.007031208412,.038278298473091,.038278298473091,0,.912338900634291,-3.776426983199511,-2.86408808256522,-.018536643476665
Tim Frazier,fraziti01,2021,72,33,-9.341717799874374,.5666243535297096,-8.775093446344664,-14.00797792874944,14.78823457703763,.780256648288189,-10.89226627699944,3.572295406504532,-7.31997087049491,-.0776300166076734,-.0776300166076734,0,-9.337635047934491,.9455229044763206,-8.392112143458171,.9014288280093398
Markelle Fultz,fultzma01,2021,462,215,-2.64706946062049,-6.974901238959849,-9.62197069958034,.1615983430676827,-3.695735429034541,-3.534137085966858,-2.111230998794673,-6.707994251964515,-8.819225250759187,-.6663089389345811,-.6663089389345811,0,-2.463196885986203,-5.850199513925681,-8.313396399911884,.0844992712687756
Wenyen Gabriel,gabriwe01,2021,209,97,-4.168016477741661,4.863470469853314,.695453992111653,-2.102314024169245,4.615257001128794,2.512942976959549,-4.028567987973052,5.127532747707097,1.098964759734045,.1925616367475665,.1925616367475665,0,-3.955298521973099,2.316373598456778,-1.638924923516321,1.101334382873034
Daniel Gafford,gaffoda01,2021,1338,614,.109981112322154,1.189498714862372,1.299479827184526,.6402942032093125,1.806667406263108,2.44696160947242,.2515409364998062,1.399868558874783,1.651409495374589,1.363238263625084,1.363238263625084,0,-.1307354433326235,1.271061403596901,1.140325960264278,.4399188316697868
Danilo Gallinari,gallida01,2021,2094,1023,1.736046697325681,-1.048170981732888,.6878757155927935,-.2468014863587479,1.282607328796225,1.035805842437477,1.407256379326534,-.623209357932318,.7840470213942164,1.824576211733208,1.824576211733208,0,1.766785001369061,-1.278679179862007,.4881058215070537,-1.092378261972031
Langston Galloway,gallola01,2021,810,381,1.106445231548819,-.2579100084385821,.8485352231102371,-1.098042761581269,1.661885209877528,.5638424482962587,.6992113921343994,.0812363970390744,.7804477891734738,.6845418592404969,.6845418592404969,0,.0372830190349527,-1.495106155221213,-1.457823136186261,-.2541876649263283
Darius Garland,garlada01,2021,3610,1758,.0638430817313102,-1.91071115497888,-1.846868073247569,.803831529329641,-1.598859955559387,-.7950284262297458,.3397620778045247,-1.94485628509641,-1.605094207291886,1.02682924082318,1.02682924082318,0,.1110028327515615,-1.442758572147987,-1.331755739396426,-.0071687962856121
Marc Gasol,gasolma01,2021,1831,878,-2.335622164401931,2.827051976608416,.4914298122064849,-2.107047569894597,1.655332688688912,-.4517148812056857,-2.41255669014826,2.644922393036917,.2323657028886563,1.346699594217211,1.346699594217211,0,-2.981922867559073,3.921893435927602,.9399705683685289,.8107362334476653
Rudy Gay,gayru01,2021,2422,1149,-.7548737149532303,2.421074345335802,1.666200630382571,-.8969250173080885,6.440147213278142,5.543222195970054,-.8094454574091362,3.405677669845523,2.596232212436386,3.13286016638806,3.13286016638806,0,-.6317688368911987,1.966367369738047,1.334598532846849,-.038867885408218
Paul George,georgpa01,2021,3282,1608,4.679308140179346,1.619234372977487,6.298542513156833,4.649758430171139,3.881136873860483,8.530895304031622,4.840813068236224,2.17205061545645,7.012863683692675,8.074040206082822,8.074040206082822,0,5.384730219494874,2.079430578139263,7.464160797634136,.8136224296474215
Taj Gibson,gibsota01,2021,1482,728,-.9635969413031815,5.622125619138438,4.658528677835255,-.7690725747654765,1.778854189121394,1.009781614355917,-.9597834281998771,5.096185674418749,4.136402246218872,2.541081048746791,2.541081048746791,0,-1.559417159174753,4.422645210540842,2.863228051366089,-.6591296987984274
Harry Giles III,gilesha01,2021,684,321,-3.313869985186567,-3.530933329739836,-6.844803314926402,-5.31447322714214,.445721243130703,-4.868751984011437,-3.989031020275044,-2.869348828037766,-6.85837984831281,-.6757270240478215,-.6757270240478215,0,-2.714825939865393,-3.50986211008801,-6.224688049953404,.4320405785119817
Shai Gilgeous-Alexander,gilgesh01,2021,2461,1180,3.425421500317695,-.7372589731915939,2.688162527126101,1.893970042938568,-3.39750412097603,-1.503534078037462,3.477553570797854,-1.319437305032221,2.158116265765632,2.934620863802345,2.934620863802345,0,1.883564188299786,-1.526692479770529,.3568717085292572,-.6913530956128544
Anthony Gill,gillan01,2021,306,144,-2.045486395589591,.2754645214139347,-1.770021874175657,-6.925216811369789,-.6615228562774476,-7.586739667647237,-3.186498766982514,.1135613527129704,-3.072937414269544,-.023496435020705,-.023496435020705,0,-3.554438611519791,-.988593492549122,-4.543032104068913,-.9757520187356639
Freddie Gillespie,gillefr01,2021,331,160,-.622182560230946,.9611395576984918,.3389569974675458,-3.472987927718916,-4.536137272050357,-8.009125199769272,-1.293222717691565,-.1483854715208466,-1.441608189212412,.1064320001303187,.1064320001303187,0,-1.289773559714878,-.043730163870863,-1.333503723585741,-.3540003846819627
Rudy Gobert,goberru01,2021,3988,1891,-1.333048942396574,7.315180905191553,5.982131962794979,5.123761748578554,7.922637908865543,13.0463996574441,-.1363397877422559,7.821070693627495,7.68473090588524,10.0692345698796,10.0692345698796,0,.3333306823881251,7.441060914944032,7.774391597332157,.0193410061135568
Brandon Goodwin,goodwbr01,2021,1237,600,-1.697577413490707,-2.773149915570791,-4.470727329061498,-4.140784282485409,.6181072803755915,-3.522677002109818,-2.34145268689918,-2.224682267158202,-4.566134954057381,-.548908995432306,-.548908995432306,0,-1.842589877436581,-3.53442152818031,-5.377011405616891,-1.279101638497732
Aaron Gordon,gordoaa01,2021,2448,1184,-.6715172049852908,.7471379847457448,.075620779760454,1.837712038339546,.7974763812714669,2.635188419611012,-.1395396678476528,.8135837301080329,.6740440622603802,2.067001311705504,2.067001311705504,0,-.2862148863603179,-.0858739860390486,-.3720888723993665,.1877911639069965
Eric Gordon,gordoer01,2021,1691,789,.8229120780635698,-4.274101562416506,-3.451189484352936,-.4570242836028753,-.3563477129357474,-.8133719965386227,.7180975851408304,-3.701624646935445,-2.983527061794614,-.0946326383344328,-.0946326383344328,0,-.2747946617824819,-4.289005579381527,-4.563800241164009,.672953542332862
Devonte' Graham,grahade01,2021,3120,1507,2.229774271777041,-.1459576883129146,2.083816583464126,-.5810508012788822,4.000490862694471,3.419440061415588,1.807848891130116,.7102045436383688,2.518053434768485,4.015621457077486,4.015621457077486,0,2.648460138064286,-.2132569298102245,2.435203208254061,-.8679388837721052
Jerami Grant,grantje01,2021,3728,1805,1.057066372196091,-.5904972401635744,.4665691320325165,-.527473583927889,1.265354139618301,.7378805556904124,.8753629125885034,-.2336628010898325,.6417001114986709,3.134830403241831,3.134830403241831,0,.9294712150879864,-.5833767629753148,.3460944521126715,.3675866732123549
Danny Green,greenda02,2021,3585,1694,.0773282683779606,2.524617555096659,2.60194582347462,2.495845113386304,-2.984851812457412,-.4890066990711084,.5816413429260732,1.441235633871871,2.022876976797944,4.134999613641741,4.134999613641741,0,.9583641183504847,2.613539370025752,3.571903488376236,.242287108945102
Draymond Green,greendr01,2021,3631,1668,-.5036290704183494,2.578112391703541,2.074483321285192,5.487757739423122,.885457886363022,6.373215625786143,.7243527455512442,2.35088311962408,3.075235865175324,5.052059586415218,5.052059586415218,0,.4241171556980047,3.233901153981585,3.65801830967959,1.928008302865586
JaMychal Green,greenja01,2021,1839,897,.7197921687134579,-1.663508464079815,-.9437162953663574,-3.105679131490164,3.072433029867903,-.0332461016222609,-.0950516251055277,-.7843558967305557,-.8794075218360835,.8542066705604773,.8542066705604773,0,.294888751291015,-1.207014847493631,-.9121260962026163,-.2203185722241716
Javonte Green,greenja02,2021,798,379,-1.484182519886353,.4088631704287952,-1.075319349457557,-2.591827068847897,-.2005404965535192,-2.792367565401416,-1.830230587027513,.2988805158927479,-1.531350071134765,.2397376787302828,.2397376787302828,0,-1.324416688759732,-.1082120942282346,-1.432628782987966,.0930478015348272
Jeff Green,greenje02,2021,3333,1575,-.8646488091335968,-.823682291302015,-1.688331100435612,.728839358480333,-1.912139372565241,-1.183300014084908,-.6481111328185567,-1.081815340161598,-1.729926472980155,.8180773404916631,.8180773404916631,0,-.1555381929979952,-1.458901436636147,-1.614439629634142,-.1992164904359304
Josh Green,greenjo02,2021,652,310,-4.093382114580407,-1.700035132171008,-5.793417246751416,-2.848201999937293,.5673840150783864,-2.280817984858907,-4.102459964960372,-1.343510135374113,-5.445970100334485,-.4259956098582854,-.4259956098582854,0,-4.28677069150843,-2.319282080995157,-6.606052772503587,-.0957184591643839
Blake Griffin,griffbl01,2021,1966,963,.4827276718042552,1.789207906714577,2.271935578518832,.5547128439281508,.2744756351997102,.8291884791278613,.5265678333562628,1.594823003010488,2.12139083636675,2.37448811504066,2.37448811504066,0,.6568829617459858,1.430544159150043,2.087427120896029,-.3884873038836961
Kyle Guy,guyky01,2021,383,176,.8831592799011607,-4.433598102957162,-3.550438823056001,4.449133114015272,-.5243360455003034,3.924797068514968,1.689319593904519,-3.80948923160101,-2.120169637696491,.0565509723978254,.0565509723978254,0,2.012566026570959,-5.599329838591117,-3.586763812020158,-.0085136524344131
Rui Hachimura,hachiru01,2021,3410,1553,-2.860119860045416,-.6898886930187703,-3.550008553064187,-2.191215314459511,.3565256728732986,-1.834689641586213,-2.876575817531247,-.4986457770753437,-3.375221594606591,-.4951213795435858,-.4951213795435858,0,-2.92726178823061,.0647624297196189,-2.862499358510991,-.0544093017062885
Ashton Hagans,haganas01,2021,10,4,-15.46941638616545,-2.967326616653146,-18.4367430028186,-27.99031087299556,12.70187092194711,-15.28843995104845,-18.99108410401049,.1095863775308782,-18.88149772647962,-.0348234640206186,-.0348234640206186,0,-16.29897955371043,-8.083583550371552,-24.38256310408199,5.831661532591962
Tyrese Haliburton,halibty01,2021,3595,1684,2.406031046349914,-3.164214948816819,-.758183902466905,-3.339950945271612,-.1772382394856097,-3.517189184757221,1.353294820120247,-2.67026144540613,-1.316966625285883,1.230499152631877,1.230499152631877,0,.9416867735573485,-2.068303405491894,-1.126616631934545,-.0598271358050833
Donta Hall,halldo01,2021,130,61,1.556828720253252,1.343259831159084,2.900088551412336,.8488912512685598,-2.618952517875713,-1.770061266607153,1.567910449893355,.6851872222696782,2.253097672163033,.1564352229000746,.1564352229000746,0,.3057222329981762,.8979687957932374,1.203691028791414,.4717373808638363
Josh Hall,halljo01,2021,384,174,-8.600766617187125,-5.369101918961539,-13.96986853614866,-5.982819849459408,.5417889443943416,-5.441030905065066,-8.456928412116163,-4.409810438865619,-12.86673885098178,-.9027695970288638,-.9027695970288638,0,-8.66437907814937,-6.022716296618682,-14.68709537476805,.5234424102881827
R.J. Hampton,hamptrj01,2021,1327,624,-3.416070169291785,-3.976127861926151,-7.392198031217936,-4.419413656492091,-6.580290102754132,-10.99970375924622,-3.784789145588284,-4.746696544878211,-8.531485690466495,-1.841739367974505,-1.841739367974505,0,-3.212948537345311,-4.645864116730324,-7.858812654075633,.3308217997944202
Tim Hardaway Jr.,hardati02,2021,3475,1690,.8935222732830991,.7266989721021397,1.620221245385239,-1.411883756134836,-3.134030156691067,-4.545913912825903,.4242830948369355,-.0385232940256776,.3857598008112579,2.688319468757275,2.688319468757275,0,1.202160741419437,-.4909199418525001,.7112407995669373,-.5767618274159175
James Harden,hardeja01,2021,3240,1558,7.073617999809644,-1.309899724984815,5.763718274824829,2.512886747914163,-2.908567381114942,-.3956806332007792,6.486215846789389,-1.703160176467237,4.783055670322153,5.985651456598897,5.985651456598897,0,6.185194117563596,-1.719195837261327,4.46599828030227,-.0543722468442064
Maurice Harkless,harklma01,2021,1141,530,-3.148633147766466,-2.530141603197878,-5.678774750964344,-2.199177880562086,-1.6294262222628,-3.828604102824886,-3.110292433915462,-2.429860708236995,-5.540153142152458,-.7533664844679289,-.7533664844679289,0,-3.124937774061299,-2.256159416404277,-5.381097190465576,.1920755049395508
Jared Harper,harpeja01,2021,24,10,-13.50966298598121,-1.961635052788621,-15.47129803876983,-6.396155648461696,-7.452171297368778,-13.84832694583047,-12.88311942887346,-3.239983116298772,-16.12310254517224,-.0722399406178728,-.0722399406178728,0,-9.343204610390119,-7.418380219434996,-16.76158482982511,5.931979173289926
Montrezl Harrell,harremo01,2021,3032,1456,1.89029462503401,2.227188496570964,4.117483121604974,-1.559677629077703,1.429084118912107,-.1305935101655959,1.306164040215418,2.116721206527858,3.422885246743277,4.570084250901549,4.570084250901549,0,.3768329498595194,2.184473287935785,2.561306237795304,-.3400581150993516
Gary Harris,harriga01,2021,1763,861,-1.343021336575912,-1.482271151151269,-2.825292487727181,-.6197151575062328,.4186457406561853,-.2010694168500478,-1.263484404703489,-1.174744942426068,-2.438229347129558,.143081092898003,.143081092898003,0,-1.988696743487142,-1.113565314940236,-3.102262058427378,-.3855822633679861
Jalen Harris,harrija01,2021,31,14,-2.274269189143211,-5.939112922110438,-8.213382111253647,15.09209360289598,1.698019379302827,16.79011298219881,1.211515691446649,-4.703228283195005,-3.491712591748357,-.0053558215462375,-.0053558215462375,0,.7285821066057144,-3.446816087721394,-2.71823398111568,1.10328676738209
Joe Harris,harrijo01,2021,4058,1916,2.156210838231842,-.3731209659237882,1.783089872308054,3.678777210535254,2.091024387791114,5.769801598326368,2.540254725355015,.1392058816008581,2.679460606955873,5.320102499388699,5.320102499388699,0,3.027833205799679,.0123315911068563,3.040164796906536,.2390216873946201
Shaquille Harrison,harrish01,2021,337,152,-3.465103180784742,-1.264782788495273,-4.729885969280015,-11.63400513021754,1.258084217962566,-10.37592091225498,-5.436967346075789,-.861159946644322,-6.298127292720112,-.2708275879016573,-.2708275879016573,0,-4.583843552135228,-.8371449301843298,-5.420988482319557,-.3514686271105797
Tobias Harris,harrito02,2021,3657,1738,2.336691959892133,.1181316449692203,2.454823604861353,.4252939842444964,1.558460280435512,1.983754264680008,2.061992765978346,.3728244056874851,2.434817171665831,4.569328809516975,4.569328809516975,0,1.461216284031854,.7606569535286913,2.221873237560545,-.6188492870872546
Isaiah Hartenstein,harteis01,2021,1110,533,-2.510604727199058,3.989855477693648,1.47925075049459,-.13045683489216,2.391510810759867,2.261053975867707,-2.168992505406993,3.888668868963723,1.71967636355673,1.22570614143575,1.22570614143575,0,-1.246756917499874,3.481210280305336,2.234453362805462,.295358134849097
Josh Hart,hartjo01,2021,2844,1349,-.0050736027310124,1.301112014582541,1.296038411851528,-1.810699838211201,1.619440958583844,-.1912588796273571,-.4061310801016475,1.48523047509951,1.079099394997862,2.631255524478309,2.631255524478309,0,-.5077532530874085,1.865926284844644,1.358173031757235,-.1592928806543315
